,loan_id,gender,disbursemet_date,currency,country,sex,is_employed,job,location,loan_amount,number_of_defaults,outstanding_balance,interest_rate,age,number_of_defaults,remaining term,salary,marital_status,age,Loan Status
96503,d1dd8b25-bf82-4875-a025-4efcce1a28df,male,2023 10 14,USD,Zimbabwe,male,False,,Gweru,30000.0,1,32570.342572294525,0.19,52,1,77,2802.6483794332976,single,52,Did not default
96504,d3c3b31a-dcec-4b87-a698-309f6222cf91,female,2020 02 15,USD,Zimbabwe,female,True,Nurse,Karoi,22000.0,0,25087.677033103864,0.17,36,0,60,2922.9350067374053,married,36,Defaulted
96505,6bafeaa2-1699-4cff-b7ee-c65a7c590422,male,2021 10 19,USD,Zimbabwe,male,True,Data Scientist,Zvishavane,64000.0,0,35210.98090050356,0.22,41,0,53   ,4254.373306283408,single,41,Did not default
96506,b10809c0-23fb-4596-8cbe-bdd917473494,female,2020 08 15,USD,Zimbabwe,female,True,Software Developer,Plumtree,15000.0,0,29221.236090530747,0.2,47,0,58,2488.528036091665,married,47,Did not default
96507,b6e37382-5865-4191-9370-328d348ddf06,other,2020 01 27,USD,Zimbabwe,other,True,SoftwareDeveloper,Zvishavane,12000.0,2,24700.987387509493,0.19,42,2,61,2374.610594487271,married,42,Did not default
96508,608a605e-ee97-4f9f-9e88-d5b6fb8d3224,other,2021 03 05,USD,Zimbabwe,other,True,Accountant,Marondera,5000.0,0,24601.657506843818,0.19,31,0,50,2109.3813581426257,divorced,31,Defaulted
96509,0764dea6-1640-449a-9988-857c44aa07ac,other,2021 05 24,USD,Zimbabwe,other,True,Teacher,Harare,18000.0,1,32075.319990675423,0.19,42,1,39,2121.2143528801835,single,42,Did not default
96510,02ee6a92-b8ad-4cee-9569-0c4791fa28ba,male,2021 06 08,USD,Zimbabwe,male,True,Teacher,Chiredzi,31000.0,2,28017.583382253604,0.22,38,2,67,3645.6614475079496,divorced,38,Defaulted
96511,62a0157f-2e17-4c84-bfcd-9aab8ee457fe,other,2022 09 28,USD,Zimbabwe,other,True,Engineer,Mutare,40000.0,1,55631.18990978775,0.21,47,1,54,2872.5811098889453,married,47,Did not default
96512,9b3575c8-ab72-443f-b863-3355cf8bec98,female,2022 11 26,USD,Zimbabwe,female,True,Engineer,Mutare,2000.0,1,25554.51314092482,0.21,51,1,40,1862.9276012620896,single,51,Did not default
96513,859d07b1-2e72-43f1-aecf-15547ca5fbab,other,2023 04 10,USD,Zimbabwe,other,True,Accountant,Plumtree,26000.0,0,27035.068918326273,0.2,40,0,47,2569.4561727462856,married,40,Did not default
96514,fbdaff52-1ea0-490e-a5f1-86ffaa5b0bf0,female,2020 05 24,USD,Zimbabwe,female,True,Nurse,Victoria Falls,5000.0,1,25179.315233364836,0.2,37,1,52,2102.0669667333736,divorced,37,Defaulted
96515,f92307b5-d110-4ce9-bf88-123594220dae,female,2023 01 09,USD,Zimbabwe,female,True,Doctor,Chimanimani,49000.0,2,29362.28433575887,0.22,42,2,59,3639.51805742157,divorced,42,Defaulted
96516,76edfa46-a0bb-4867-890f-63eadbe9b94c,other,2020 07 25,USD,Zimbabwe,other,True,Nurse,Masvingo,35000.0,2,41262.97276845601,0.21,42,2,36,2117.8018398812305,married,42,Did not default
96517,3a381fdd-41ca-4ac2-8b8b-71c91e3624e3,other,2020 06 21,USD,Zimbabwe,other,True,Doctor,Harare,17000.0,2,31453.040018208583,0.21,39,2,36,1986.3780588646534,divorced,39,Did not default
96518,be8aec40-6db9-41c2-bd24-2ca5cd396412,other,2021 07 07,USD,Zimbabwe,other,True,Teacher,Mutare,28000.0,0,38680.86023818388,0.16,51,0,51,2451.0948262994834,single,51,Did not default
96519,94c75ff2-6be3-461c-aa08-017a3cec9b38,other,2022 03 16,USD,Zimbabwe,other,True,Nurse,Bulawayo,33000.0,0,48909.96100278705,0.22,46,0,55,2947.9257811032603,married,46,Did not default
96520,73125496-c991-4198-9bc5-3c7c9bf4fe15,female,2022 06 29,USD,Zimbabwe,female,True,Nurse,Chimanimani,31000.0,2,31240.726493206083,0.22,38,2,42,2442.939547375488,married,38,Did not default
96521,84ea8dfa-bbc2-4cc6-a95c-95052eab13f2,other,2022 03 27,USD,Zimbabwe,other,True,Engineer,Plumtree,36000.0,0,40922.96182901604,0.22,36,0,61,3856.102376703618,divorced,36,Defaulted
96522,d303fdd5-a6a8-4a8e-a5a7-51e8ee112ce0,male,2023 04 28,USD,Zimbabwe,male,True,Nurse,Masvingo,34000.0,0,33151.48110526524,0.21,52,0,63,3076.814858649799,single,52,Did not default
96523,dde47486-435f-48b4-9677-d2509ffc80e9,male,2023 10 06,USD,Zimbabwe,male,True,Nurse,Bulawayo,27000.0,1,42657.449850644516,0.23,48,1,43,2273.7349627900576,married,48,Did not default
96524,0e6a6994-8409-4969-827e-e7c4792fd925,female,2023 02 21,USD,Zimbabwe,female,True,Teacher,Mutare,53000.0,0,47147.08817486702,0.23,40,0,59,3791.9202165975194,divorced,40,Did not default
96525,2009ad80-38ff-4c64-bd92-9f30fd956eda,male,2021 06 17,USD,Zimbabwe,male,True,Lawyer,Plumtree,14000.0,1,30642.689254160716,0.24,36,1,35,1955.0850696581506,divorced,36,Did not default
96526,42c74a14-1351-4727-89dd-6b387d3d3675,male,2021 12 24,USD,Zimbabwe,male,True,Data Analyst,Masvingo,17000.0,1,26406.82377069951,0.22,41,1,71,3021.6757081994137,married,41,Did not default
96527,9ecc52b4-9653-456f-a05b-603c8587184b,female,2023 07 17,USD,Zimbabwe,female,True,Software Developer,Beitbridge,50000.0,2,74361.47950778689,0.24,38,2,62,4309.882899751396,divorced,38,Did not default
96528,7ec06aaa-5bac-4dd3-a626-85e5b79177af,female,2021 09 12,USD,Zimbabwe,female,True,Data Scientist,Bulawayo,31000.0,1,27081.34875829419,0.19,43,1,58,3062.437414105001,single,43,Did not default
96529,4d467127-0f67-437b-914a-88ad98c4c954,male,2022 06 04,USD,Zimbabwe,male,True,Doctor,Shurugwi,40000.0,0,37743.654273909066,0.22,42,0,63,3636.4404865757565,divorced,42,Did not default
96530,619fe5fa-c474-4183-b6d5-845a367fb980,male,2023 06 25,USD,Zimbabwe,male,True,Teacher,Gweru,54000.0,0,45197.60715479667,0.21,31,0,69,5655.974646765612,divorced,31,Did not default
96531,b425b358-857d-4791-93a1-233a782e1873,male,2021 04 07,USD,Zimbabwe,male,True,Accountant,Plumtree,5000.0,0,24826.002990922338,0.16,38,0,66,2096.39807051101,married,38,Defaulted
96532,40f65bcb-6c6f-4825-b0fb-8e3a31174b4e,male,2023 06 20,USD,Zimbabwe,male,True,Teacher,Gweru,43000.0,0,28551.51634802538,0.18,43,0,54,3146.480580443231,single,43,Did not default
96533,edc980c1-eb47-4584-9a1d-1b31aa404dfb,male,2023 11 03,USD,Zimbabwe,male,True,SoftwareDeveloper,Karoi,23000.0,0,41393.671153842486,0.22,43,0,70,3085.531807799138,divorced,43,Did not default
96534,bd1e3ae3-dbe8-49bc-ad76-ceba658d9ab1,other,2020 08 22,USD,Zimbabwe,other,True,SoftwareDeveloper,Karoi,38000.0,0,40701.59195639343,0.21,39,0,26,1627.2449674252623,divorced,39,Defaulted
96535,a2c2073a-0c74-4014-93dd-e88c37499545,female,2022 03 29,USD,Zimbabwe,female,True,Doctor,Bulawayo,32000.0,0,43884.548729691815,0.2,38,0,72,3757.198929161622,divorced,38,Did not default
96536,c4acaa26-bf81-4b4d-a6ef-066d1bbd39ae,other,2022 11 26,USD,Zimbabwe,other,True,Software Developer,Harare,45000.0,0,60138.53723838148,0.22,46,0,61,3504.780742000152,married,46,Did not default
96537,fa4e7a8f-1568-4b5a-b982-b0fd560500ef,male,2020 08 08,USD,Zimbabwe,male,True,Accountant,Bulawayo,12000.0,0,31296.875252526093,0.22,37,0,46,2194.3858359277433,divorced,37,Did not default
96538,c7034406-d1a1-494c-a0f1-ee79bece847e,other,2023 03 02,USD,Zimbabwe,other,True,Nurse,Chiredzi,42000.0,0,34573.200832436356,0.19,45,0,47,2703.336127881153,single,45,Did not default
96539,fea5ccf1-528d-4699-ba58-a7002e39d17b,female,2021 08 29,USD,Zimbabwe,female,True,Lawyer,Beitbridge,32000.0,1,56884.34593229513,0.22,36,1,52,3017.6368912450607,divorced,36,Did not default
96540,95493398-245a-4d7e-a03a-42b2115c8d50,female,2022 08 24,USD,Zimbabwe,female,True,Data Analyst,Marondera,50000.0,0,42558.733575054364,0.2,46,0,40,2450.5106511271865,single,46,Did not default
96541,7594a073-c3aa-4a9a-8a32-896e01acb3fb,other,2022 12 23,USD,Zimbabwe,other,True,Doctor,Chipinge,53000.0,0,26304.99344309334,0.21,51,0,68,3851.5507650527725,single,51,Did not default
96542,70b8c1ed-88d2-4770-a390-db2adde77fc4,female,2021 10 22,USD,Zimbabwe,female,True,Nurse,Gweru,39000.0,1,36296.47296530327,0.19,44,1,76,3617.9891985639993,married,44,Did not default
96543,9d3cdbe1-8285-4411-b820-9eeb7d9dc778,other,2020 12 28,USD,Zimbabwe,other,False,,Gweru,34000.0,0,32998.69334049111,0.21,47,0,68,2955.808761391155,single,47,Defaulted
96544,69e4d59a-cdaa-42fe-9024-dc745d8238e2,female,2022 03 13,USD,Zimbabwe,female,True,Software Developer,Nyanga,42000.0,1,42178.94563957279,0.21,47,1,52,2839.9860265149005,married,47,Did not default
96545,5c02d8fb-76b2-4c76-a543-0af4c647a52c,other,2020 03 27,USD,Zimbabwe,other,True,Nurse,Harare,43000.0,0,47411.030708305174,0.2,48,0,73,3506.207098506118,single,48,Did not default
96546,1cfe5ba4-cd3a-4fb8-9055-6412b614484a,male,2021 04 07,USD,Zimbabwe,male,True,SoftwareDeveloper,Rusape,34000.0,0,41980.230721626256,0.22,48,0,57,2938.072065511062,married,48,Did not default
96547,abe6c8cc-54ea-432b-8609-9e2eeec1685e,male,2022 06 18,USD,Zimbabwe,male,False,,Chipinge,29000.0,0,48937.013835805774,0.21,49,0,61,2681.235287823026,married,49,Did not default
96548,d89a5912-5482-496a-adc8-186459704ce9,other,2022 06 30,USD,Zimbabwe,other,True,Nurse,Harare,34000.0,1,30077.66671687203,0.2,49,1,42,2272.754180825927,single,49,Did not default
96549,ae22d921-d745-4447-bad9-a8bb31467852,male,2022 12 12,USD,Zimbabwe,male,True,Doctor,Harare,21000.0,0,28703.190676668182,0.22,43,0,66,3044.6992093754957, ,43,Did not default
96550,6369390f-2aac-46e1-9e09-75bf3ffd77b4,female,2021 07 19,USD,Zimbabwe,female,True,Teacher,Gweru,47000.0,0,50383.80546448504,0.21,43,0,55,3516.2027248074232,single,43,Did not default
96551,1f8d75ec-8846-4f76-b7ed-05bf39ae5706,male,2022 12 14,USD,Zimbabwe,male,True,Doctor,Mutare,26000.0,0,29312.104084992254,0.24,44,0,47,2443.930379573296,divorced,44,Did not default
96552,c8c4d024-246d-4ff3-aa30-64cc5587db95,male,2021 07 05,USD,Zimbabwe,male,True,Software Developer,Mutare,27000.0,0,51336.72122183557,0.22,43,0,37,2108.393402291873,divorced,43,Defaulted
96553,ca32ea59-8e2c-442f-a418-b536b42074e2,female,2021 01 03,USD,Zimbabwe,female,True,Teacher,Nyanga,45000.0,0,51534.014820947385,0.22,49,0,65,3736.1327979209805,single,49,Did not default
96554,db12f6c8-ae21-4373-8ae9-22c8e464349d,female,2021 07 19,USD,Zimbabwe,female,True,Teacher,Beitbridge,40000.0,0,38055.09030302018,0.21,45,0,62,3737.035624786604,single,45,Did not default
96555,c0570972-28ba-4ee4-89e3-e3261c53f207,other,2022 12 08,USD,Zimbabwe,other,True,Data Analyst,Chivhu,31000.0,0,37282.24163866154,0.22,44,0,36   ,2166.1380618251274,married,44,Did not default
96556,e176687e-a175-4543-82ba-1cf5e16cee6f,other,2021 05 18,USD,Zimbabwe,other,True,Engineer,Shurugwi,47000.0,2,50289.68716211801,0.21,41,2,51,3449.952276180366,divorced,41,Defaulted
96557,17ecee5e-0fac-4f31-92b9-8bb9076e026e,male,2023 02 22,USD,Zimbabwe,male,True,Engineer,Chivhu,32000.0,0,48171.062784581,0.23,46,0,41,2418.0022478780616,married,46,Did not default
96558,7212c499-372a-47be-8559-7c58947e9207,other,2020 03 27,USD,Zimbabwe,other,True,Data Analyst,Karoi,39000.0,2,36839.54465925076,0.22,42,2,45,2507.802879063218,divorced,42,Defaulted
96559,aeb616b1-8e76-444b-ba46-8381cfa83ba6,male,2023 01 03,USD,Zimbabwe,male,True,Engineer,Bulawayo,28000.0,0,33927.20634146776,0.21,49,0,64,2945.8081396745574,single,49,Did not default
96560,4b7dc7b0-2abc-4891-9759-c8e7e3ae6db7,female,2023 08 06,USD,Zimbabwe,female,True,Accountant,Chimanimani,33000.0,1,41298.72230338217,0.21,39,1,63,3494.19157927556,divorced,39,Did not default
96561,861de790-d2aa-49e7-9361-d648eb314260,female,2022 02 07,USD,Zimbabwe,female,True,Doctor,Kadoma,47000.0,0,47479.85570813187,0.21,42,0,53,3198.946772345691,married,42,Did not default
96562,e213f864-96da-46d2-aa93-c9c8b7c4c802,male,2023 08 27,USD,Zimbabwe,male,True,Engineer,Bulawayo,14000.0,0,39694.92957292849,0.2,40,0,30,1824.085016783811,married,40,Did not default
96563,961235f3-c0f3-4217-a45f-305c73d30c9d,other,2022 06 18,USD,Zimbabwe,other,True,Software Developer,Harare,35000.0,2,27574.56789167427,0.22,42,2,34,1998.9768323631906,divorced,42,Did not default
96564,6fecb455-0f3a-4c81-b9e6-3073c26d78de,male,2020 12 15,USD,Zimbabwe,male,True,Teacher,Kariba,23000.0,0,26285.738708315595,0.24,53,0,51,2634.0383129606403, ,53,Did not default
96565,1dd430f8-77cf-4030-a8a5-aff18aa16498,male,2023 01 06,USD,Zimbabwe,male,True,Doctor,Plumtree,31000.0,0,42671.64718216004,0.22,44,0,53,2800.5661207674766,divorced,44,Did not default
96566,e2cce635-a523-46fa-8331-1adfdcaa15b1,male,2022 06 29,USD,Zimbabwe,male,False,,Rusape,46000.0,2,48022.01014441185,0.2,58,2,44,2123.9181288434506,single,58,Did not default
96567,24f41422-4bbf-47d7-b37d-80a539007f66,female,2023 12 23,USD,Zimbabwe,female,True,Doctor,Rusape,6000.0,0,27486.69724548585,0.21,52,0,70,2130.8837215346307,single,52,Did not default
96568,e931aca7-07b4-4cec-bccc-1563547b83d3,male,2023 03 04,USD,Zimbabwe,male,True,Nurse,Beitbridge,27000.0,2,24949.121846247283,0.25,46,2,52,2704.2884400745506,married,46,Did not default
96569,8d8304ca-4982-4057-8c7e-1902f9c04241,male,2022 03 24,USD,Zimbabwe,male,True,Accountant,Plumtree,5000.0,0,25795.932465648264,0.15,36,0,47,1996.932502861197,married,36,Defaulted
96570,ba8f67cc-d1e6-41a7-a87c-cf5faccbfa44,female,2021 02 10,USD,Zimbabwe,female,True,Nurse,Harare,19000.0,1,38783.85265223377,0.21,49,1,42,2117.552970274603,single,49,Did not default
96571,8f618491-6490-43b1-979e-bb62ef4c4aec,male,2022 03 10,USD,Zimbabwe,male,True,Engineer,Harare,20000.0,0,40496.71340142417,0.19,51,0,75,2786.289539256903,single,51,Did not default
96572,a7c8dfd6-3666-4926-997f-3be65d6faf23,female,2022 09 08,USD,Zimbabwe,female,True,Teacher,Mutare,35000.0,0,42254.30024900501,0.17,43,0,47,2571.853028483316,single,43,Did not default
96573,fc098d94-334a-4d50-acdf-2ad36d50418f,male,2021 01 09,USD,Zimbabwe,male,True,Engineer,Chivhu,18000.0,0,34029.72448170309,0.23,43,0,49,2433.0191550594536,married,43,Did not default
96574,8c3ef898-a7a5-4228-9461-8a63e1a836eb,other,2020 08 03,USD,Zimbabwe,other,True,Data Analyst,Chiredzi,38000.0,0,36379.36449839648,0.2,40,0,47,2651.260205694316,married,40,Defaulted
96575,7a0083da-6d17-45b2-ab94-c4e38339429c,other,2021 01 28,USD,Zimbabwe,other,True,SoftwareDeveloper,Chivhu,26000.0,1,27521.435458260898,0.22,45,1,43,2286.4647735891335,married,45,Did not default
96576,8227fff8-c8eb-4eff-a7b6-0fb3984aaf61,male,2020 04 13,USD,Zimbabwe,male,True,Software Developer,Kariba,48000.0,0,34659.148418887635,0.2,42,0,37,2236.879987919061,married,42,Did not default
96577,6d030f47-2d08-4943-866c-98a0da0fed4b,other,2021 12 31,USD,Zimbabwe,other,True,Software Developer,Chiredzi,31000.0,1,29741.502378463272,0.21,41,1,43,2374.7672100218488,divorced,41,Did not default
96578,ff7e7ca5-07f7-4b8a-90bd-a83f16587a17,female,2021 09 11,USD,Zimbabwe,female,True,Nurse,   Beitbridge   ,43000.0,2,54793.10421575047,0.24,40,2,57,3772.195364114621,divorced,40,Did not default
96579,e0b4117a-94f4-44a4-a134-15c275f955df,other,2022 02 19,USD,Zimbabwe,other,False,,Bulawayo,30000.0,0,35662.99003373517,0.21,43,0,65,3183.251233973304,divorced,43,Did not default
96580,bf632c9f-bc80-4680-b22d-d5902a2f7553,male,2020 11 15,USD,Zimbabwe,male,True,Teacher,Bulawayo,24000.0,0,28172.58784541286,0.19,50,0,44,2285.5317940481204,single,50,Did not default
96581,03568588-3677-4fd1-a786-cd9ef70bd1a5,other,2022 04 14,USD,Zimbabwe,other,True,Doctor,Harare,29000.0,0,41394.333040417536,0.22,42,0,50,2687.490647452044,divorced,42,Did not default
96582,3c60ffa9-c13a-4560-9fe2-41c61a6a1d9e,female,2021 01 10,USD,Zimbabwe,female,True,Data Analyst,Beitbridge,23000.0,0,38891.02285764214,0.26,49,0,62,2826.27483601439,married,49,Did not default
96583,e322bb5c-1ddf-429c-b11a-87203bffc795,other,2020 04 03,USD,Zimbabwe,other,True,Doctor,Bulawayo,33000.0,0,38024.93478498071,0.23,45,0,57,3072.6523943325287,divorced,45,Did not default
96584,f2abbd7c-2af9-4993-a4d8-9e628c20c833,other,2020 01 07,USD,Zimbabwe,other,True,Data Analyst,Masvingo,34000.0,0,35394.04037276218,0.2,47,0,51,2728.2556738262565,single,47,Did not default
96585,95b2f8be-cce0-431b-b5dc-5ea96c3f556e,female,2023 01 20,USD,Zimbabwe,female,True,Doctor,Bulawayo,61000.0,0,52699.53940084289,0.22,48,0,59,3533.625870274015,married,48,Did not default
96586,788f8296-52b1-4cf3-a4ce-351b43ecba65,male,2023 12 20,USD,Zimbabwe,male,True,Nurse,Rusape,46000.0,0,40825.07334575698,0.19,39,0,63,3966.389070384799,married,39,Did not default
96587,a7c8cda8-3b4e-473c-b204-71bc5cf3d3d3,male,2023 12 26,USD,Zimbabwe,male,True,Teacher,Chivhu,59000.0,2,50223.73231333121,0.22,43,2,66_,4543.128999417105,married,43,Did not default
96588,1f349025-2f74-436a-9331-7c3ffee346cf,other,2021 08 17,USD,Zimbabwe,other,True,Software Developer,Chipinge,19000.0,0,28659.192824814098,0.19,38,0,41,2206.5910413274373,married,38,Defaulted
96589,a61b45c8-6072-40a6-996b-9b1dc01e6248,other,2022 12 09,USD,Zimbabwe,other,True,Software Developer,Bulawayo,51000.0,0,34748.478738782935,0.22,47,0,48,2792.6480329483397,married,47,Did not default
96590,7668f9e8-633b-4de4-98ab-619aa1f8a9d9,male,2022 07 12,USD,Zimbabwe,male,True,Teacher,Shurugwi,34000.0,0,34375.91917389309,0.2,46,0,77_,3425.2247522500393,married,46,Defaulted
96591,e4170145-382a-4d2f-85d5-c0e82974a43b,other,2022 06 12,USD,Zimbabwe,other,True,Software Developer,Gweru,34000.0,0,32173.934213422588,0.21,44,0,77,3940.558140288558,married,44,Did not default
96592,adecc193-4833-49dd-bf87-aac0af486379,female,2020 08 15,USD,Zimbabwe,female,True,Software Developer,Beitbridge,46000.0,0,39877.108077724406,0.2,45,0,67,3792.665686828609,married,45,Did not default
96593,cbfb64e9-d3c0-4f9a-88ee-508b22430007,male,2023 01 14,USD,Zimbabwe,male,True,Data Analyst,Marondera,51000.0,0,55018.06613590777,0.21,40,0,48,3362.222515512446,married,40,Did not default
96594,68cb154e-9e2a-4742-835a-579cc260500c,male,2022 10 18,USD,Zimbabwe,male,True,Doctor,Karoi,31000.0,0,38474.49135773804,0.22,44,0,51   ,2737.557598465426,divorced,44,Did not default
96595,543c2de2-9a59-4671-a757-2868a6b2da41,female,2020 06 10,USD,Zimbabwe,female,True,Lawyer,Chimanimani,16000.0,1,27598.009066380167,0.22,35,1,48,2345.7235699964176,divorced,35,Did not default
96596,139b8ece-4bb6-4102-97c8-1b55ca680f3f,other,2022 07 23,USD,Zimbabwe,other,False,,Victoria Falls,16000.0,0,41291.64373743508,0.18,27,0,72,2755.7772892253793,divorced,27,Defaulted
96597,bb539ab5-c3d9-40da-bac3-f251e6952755,other,2022 07 21,USD,Zimbabwe,other,True,Doctor,Chivhu,51000.0,0,43976.78860719199,0.22,45,0,34,2535.7469490851863,married,45,Defaulted
96598,ca49c0fd-15e2-4b5f-a0aa-61faae0bbbe2,other,2020 08 26,USD,Zimbabwe,other,True,Engineer,Beitbridge,26000.0,0,37010.88880923148,0.19,48,0,37,2063.973560241245,single,48,Did not default
96599,ec098468-e0e3-443a-b458-6ab6632060cf,male,2021 04 07,USD,Zimbabwe,male,True,Data Scientist,Chivhu,55000.0,2,34760.57312564063,0.2,43,2,58,3674.620354141044,single,43,Did not default
96600,596c99b4-efc9-48fc-81d8-56c163ecf8b2,female,2023 03 31,USD,Zimbabwe,female,True,Data Scientist,,11000.0,0,27549.351055236868,0.22,42,0,65,2397.4324655635255,married,42,Defaulted
96601,9d350f97-8b0b-4b4f-a1b5-8a0c959f5aa7,female,2022 03 03,USD,Zimbabwe,female,True,Engineer,Kwekwe,20000.0,0,40022.074834051295,0.23,44,0,53,2612.616943937927,divorced,44,Defaulted
96602,4f4a6ba1-6858-4ac0-aee8-9ccceab1f579,male,2021 08 16,USD,Zimbabwe,male,True,Nurse,Chiredzi,24000.0,0,30869.418874189716,0.18,44,0,57,2564.0636502378366, ,44,Defaulted
96603,36aa9a1f-1803-4b15-8304-d085a501e3ac,other,2023 12 20,USD,Zimbabwe,other,True,Accountant,Kwekwe,25000.0,0,31102.785031310705,0.22,38,0,71,3383.139957749066,divorced,38,Did not default
96604,1bd20870-e9b0-4884-907e-ea204015b784,male,2021 07 29,USD,Zimbabwe,male,True,Lawyer,Mutare,26000.0,0,33667.4495438363,0.24,41,0,37,2125.536362367302,divorced,41,Did not default
96605,31c525a0-ac79-43c7-ba0c-8c7fd50ef8bd,other,2022 11 14,USD,Zimbabwe,other,True,Teacher,Mutare,33000.0,1,43040.75020965612,0.22,44,1,72,3723.49425269988,married,44,Did not default
96606,86439fb9-d0a2-418a-8cb5-c380717d96a9,other,2021 07 30,USD,Zimbabwe,other,True,Doctor,Mutare,42000.0,0,28053.733526709824,0.21,48,0,65,3559.7750326286496, ,48,Did not default
96607,e858ac3e-1596-45b2-a924-a30210a7f30a,male,2023 09 18,USD,Zimbabwe,male,True,Teacher,Chivhu,29000.0,0,30215.038387188797,0.19,56,0,50,2233.1913002081255,single,56,Did not default
96608,1af804fd-3a07-4d8a-b638-d805bb1dd3bd,male,2023 04 07,USD,Zimbabwe,male,True,Lawyer, Beitbridge ,5000.0,0,25468.825224520046,0.17,37,0,65,2168.0681724029732,married,37,Defaulted
96609,032e188e-98fc-410a-9db0-10a5d8abb283,other,2020 05 13,USD,Zimbabwe,other,True,Software Developer,Bulawayo,31000.0,0,28570.770969690915,0.21,39,0,56,2953.639804065873,divorced,39,Defaulted
96610,8a374dc9-5d42-43ff-b89d-237624e683f3,female,2023 07 22,USD,Zimbabwe,female,True,Data Scientist,Shurugwi,5000.0,2,28334.646887728566,0.19,44,2,64,2037.0481496728528,single,44,Defaulted
96611,001c74ea-0c07-4db0-b19d-58e582b3a782,female,2022 12 19,USD,Zimbabwe,female,True,Accountant,Kadoma,44000.0,0,56607.19004537881,0.22,41,0,75,4815.479029255218,divorced,41,Did not default
96612,dd8016f5-ad8f-4b41-be71-ff96743f3ef6,female,2021 06 23,USD,Zimbabwe,female,True,Software Developer,Mutare,43000.0,0,51493.35534457941,0.19,43,0,44,2569.7660133399063,married,43,Did not default
96613,25658400-c425-4d49-bd95-297f9b3020e8,other,2021 10 24,USD,Zimbabwe,other,True,SoftwareDeveloper,Masvingo,25000.0,0,32722.684734991548,0.21,41,0,53,2638.209273358775,divorced,41,Did not default
96614,defe2374-30ab-411b-98af-70d2f6ef1a6a,other,2023 10 22,USD,Zimbabwe,other,True,Engineer,Masvingo,25000.0,0,36693.567887138954,0.21,43,0,56,2850.0032018593342,married,43,Defaulted
96615,8b8ee47a-8753-4f06-b445-108a00b76ef2,other,2020 09 23,USD,Zimbabwe,other,True,Nurse,Gweru,38000.0,0,45493.314899250196,0.19,52,0,64,3001.7346028748575,single,52,Did not default
96616,53782f22-d70c-4c98-8452-cabdee2d7db1,female,2021 06 06,USD,Zimbabwe,female,True,Nurse,Gweru,46000.0,0,57150.15447907517,0.24,40,0,49,2996.1435261678653,divorced,40,Did not default
96617,144ce5eb-8da5-40b1-9ded-51cdc499e275,female,2021 01 31,USD,Zimbabwe,female,True,Data Analyst,Harare,8000.0,0,28697.001685135237,0.24,47,0,44,2023.9144570066048,married,47,Did not default
96618,55c7bac3-44b0-4671-9776-5dde832bcfb7,female,2020 06 28,USD,Zimbabwe,female,False,,,55000.0,2,37974.61410209146,0.22,43,2,62,3674.878821485586,divorced,43,Defaulted
96619,c166429e-a8ef-4a97-b44c-7df59f2b3343,other,2021 03 10,USD,Zimbabwe,other,True,Engineer,Mutare,37000.0,1,31052.099003201816,0.24,44,1,81,4510.229225098662,divorced,44,Did not default
96620,afbeb487-cc7d-4cc2-9825-930ce93865d4,other,2022 04 04,USD,Zimbabwe,other,False,,Beitbridge,32000.0,0,34146.28280686939,0.2,47,0,63,2901.4124705753698,single,47,Did not default
96621,e6a66940-c1b5-4119-b82c-320942b622e8,other,2021 12 13,USD,Zimbabwe,other,True,Nurse,Kwekwe,23000.0,0,30645.16598080322,0.18,45,0,73,3159.2934889910775,single,45,Did not default
96622,6c6cbc96-3016-4c21-8dde-945249c2500d,male,2022 08 20,USD,Zimbabwe,male,True,Nurse,Rusape,25000.0,0,31659.547913217568,0.2,49,0,52,2416.8314503675497,single,49,Did not default
96623,4b445659-9204-44b9-b645-0df53ce80c03,male,2021 06 18,USD,Zimbabwe,male,True,Engineer,Plumtree,31000.0,0,27759.768435651633,0.21,47,0,43,2309.7426527935136,married,47,Did not default
96624,24bd9fc1-eaab-48b8-8468-f11a2c4e02d3,female,2020 06 07,USD,Zimbabwe,female,True,Nurse,Chimanimani,26000.0,1,49558.58320324815,0.2,41,1,61,2819.7334648139567,married,41,Did not default
96625,0be4b459-5b88-441c-b1ce-32c6240d7ce6,other,2021 02 26,USD,Zimbabwe,other,True,Nurse,Chimanimani,23000.0,1,27430.84597712362,0.2,46,1,41,2122.012395022971,single,46,Did not default
96626,45782cd3-b864-43d0-97c4-badc3bb43cb1,male,2020 11 01,USD,Zimbabwe,male,True,Doctor,Harare,15000.0,0,27155.708350865003,0.22,40,0,66,2685.6813239310745,divorced,40,Did not default
96627,44692e75-0785-4859-b333-5471b0f1243b,male,2022 12 03,USD,Zimbabwe,male,True,Nurse,Chimanimani,65000.0,0,67659.17224804868,0.24,34,0,69,5665.757077464826,divorced,34,Did not default
96628,f2dac8ed-0340-4e63-9371-eb27f8fd82a8,female,2022 06 16,USD,Zimbabwe,female,True,Teacher,Masvingo,6000.0,2,28681.647290773544,0.2,49,2,30,1832.2322734656623,single,49,Did not default
96629,dcc724f8-94d7-4305-80c3-52e471184dd5,other,2020 08 20,USD,Zimbabwe,other,True,Accountant,Rusape,30000.0,1,38735.67194018867,0.22,41,1,52,2839.5631870617635,divorced,41,Did not default
